datetime,price_usd,hashrate
2012-08-27,10.99,18.0774253068439
2012-08-28,11.97,18.1987503089032
2012-08-29,11.34,20.1399503418529
2012-08-30,11.14,19.169350325378
2012-08-31,10.91,17.3494752944877
2012-09-01,10.74,19.7759753356748
2012-09-02,10.36,18.5627253150813
2012-09-03,10.26,21.8385003706838
2012-09-04,10.52,15.5296002635974
2012-09-05,10.59,21.8385003706838
2012-09-06,10.72,24.9094641253975
2012-09-07,11.2,23.0345582234858
2012-09-08,11.27,18.7490590191164
2012-09-09,11.19,20.4900430708914
2012-09-10,11.14,19.2847464196625
2012-09-11,11.14,21.1596523215742
2012-09-12,11.24,18.8829808692529
2012-09-13,11.38,19.4186682697991
2012-09-14,11.48,21.6953397221204
2012-09-15,11.76,19.150824569526
2012-09-16,11.84,20.0882775204818
2012-09-17,11.98,23.570245624032
2012-09-18,11.99,22.3649489728031
2012-09-19,12.21,19.150824569526
2012-09-20,12.63,20.9294479443629
2012-09-21,12.66,23.2074830947697
2012-09-22,12.54,24.4888778668736
2012-09-23,12.4,21.2142023381637
2012-09-24,12.28,22.2108427164667
2012-09-25,12.28,21.2142023381637
2012-09-26,12.24,20.3599391567612
2012-09-27,12.32,20.3599391567612
2012-09-28,12.46,23.3498602916702
2012-09-29,12.46,23.9193690792719
2012-09-30,12.49,21.641333928865
2012-10-01,12.48,21.0718251412633
2012-10-02,12.58,19.3632987784582
2012-10-03,12.88,20.9547974016134
2012-10-04,12.95,20.3474119696825
2012-10-05,13.07,20.6511046856479
2012-10-06,12.97,21.5621828335442
2012-10-07,12.86,20.8029510436307
2012-10-08,12.58,25.2064954251291
2012-10-09,12.14,22.0177219074923
2012-10-10,12.3,22.6251073394231
2012-10-11,12.16,20.9547974016134
2012-10-12,12.18,22.9288000553885
2012-10-13,12.15,22.169568265475
2012-10-14,12.1,20.9547974016134
2012-10-15,12.01,23.8398782032848
2012-10-16,12.02,23.0806464133712
2012-10-17,11.99,21.5343577779689
2012-10-18,11.98,23.672520961597
2012-10-19,11.96,24.2834247283479
2012-10-20,11.94,21.0761799529057
2012-10-21,11.84,24.1306987866602
2012-10-22,11.8,25.3525063201619
2012-10-23,11.86,20.923454011218
2012-10-24,11.96,23.8252469032847
2012-10-25,11.79,21.0761799529057
2012-10-26,11.56,24.5888766117233
2012-10-27,11.04,27.1852176204146
2012-10-28,10.78,25.8106841452251
2012-10-29,10.69,24.1306987866602
2012-10-30,10.93,24.4748066399431
2012-10-31,10.92,22.8322021674637
2012-11-01,11.17,22.175160378472
2012-11-02,11.26,23.8177648509514
2012-11-03,11.06,23.4892439564555
2012-11-04,10.62,26.2816715596705
2012-11-05,10.73,25.1318484289349
2012-11-06,10.9,22.3394208257199
2012-11-07,10.97,25.7888902179266
2012-11-08,11.19,26.6101924541663
2012-11-09,11.09,23.8177648509514
2012-11-10,11.04,26.2816715596705
2012-11-11,10.95,21.6823790367281
2012-11-12,11.0,23.6121875254214
2012-11-13,11.17,22.7748759110447
2012-11-14,11.11,24.1145744940473
2012-11-15,11.07,22.7748759110447
2012-11-16,11.28,23.6121875254214
2012-11-17,11.8,23.6121875254214
2012-11-18,11.81,26.6265093371773
2012-11-19,11.82,20.5978657136654
2012-11-20,11.81,26.6265093371773
2012-11-21,11.83,25.7891977228006
2012-11-22,11.9,24.6169614626733
2012-11-23,12.32,24.2820368169227
2012-11-24,12.43,27.1288963058033
2012-11-25,12.46,23.6121875254214
2012-11-26,12.61,27.1809055709603
2012-11-27,12.62,25.9842619294715
2012-11-28,12.5,28.8903964873729
2012-11-29,12.45,28.2066001208079
2012-11-30,12.61,22.0524328217225
2012-12-01,12.66,27.3518546626016
2012-12-02,12.69,25.8133128378303
2012-12-03,12.68,25.642363746189
2012-12-04,12.75,18.9753491721799
2012-12-05,13.09,20.5138909969512
2012-12-06,13.55,24.4457201047002
2012-12-07,13.69,21.1976873635162
2012-12-08,13.65,23.0781273715701
2012-12-09,13.55,22.2233819133638
2012-12-10,13.53,24.2747710130589
2012-12-11,13.57,24.2922336617309
2012-12-12,13.64,21.6117113266433
2012-12-13,13.8,22.7844398482441
2012-12-14,13.82,17.423395178069
2012-12-15,13.87,19.7688522212707
2012-12-16,13.75,19.2662542834417
2012-12-17,13.63,21.1091133888144
2012-12-18,13.47,21.1091133888144
2012-12-19,13.4,23.9571683698449
2012-12-20,13.48,18.0935257618409
2012-12-21,13.7,20.2714501590996
2012-12-22,13.63,24.1247010157879
2012-12-23,13.56,23.1195051401301
2012-12-24,13.48,21.2766460347574
2012-12-25,13.45,20.6065154509855
2012-12-26,13.44,24.1247010157879
2012-12-27,13.42,23.8470848798358
2012-12-28,13.51,26.0688629742304
2012-12-29,13.65,19.8478843099254
2012-12-30,13.65,23.6989663402095
2012-12-31,13.57,24.8839146572199
2013-01-01,13.58,24.2914404987147
2013-01-02,13.52,23.1064921817042
2013-01-03,13.42,23.6989663402095
2013-01-04,13.47,20.8847140873096
2013-01-05,13.5,22.0696624043201
2013-01-06,13.54,21.0328326269359
2013-01-07,13.53,24.7357961175936
2013-01-08,13.61,23.2611819868382
2013-01-09,13.84,21.6458221266411
2013-01-10,13.99,23.5842539588777
2013-01-11,14.32,19.5458543083849
2013-01-12,14.31,19.2227823363455
2013-01-13,14.34,19.7073902944046
2013-01-14,14.31,24.8765418470353
2013-01-15,14.34,20.5150702245032
2013-01-16,14.53,19.8689262804243
2013-01-17,14.86,19.8689262804243
2013-01-18,15.53,20.1919982524637
2013-01-19,15.95,22.7765740287791
2013-01-20,15.85,21.3227501546017
2013-01-21,16.15,23.5842539588777
2013-01-22,17.13,20.6766062105229
2013-01-23,17.59,21.6458221266411
2013-01-24,17.97,23.9073259309171
2013-01-25,19.1,20.5134284895871
2013-01-26,18.54,22.1367933340868
2013-01-27,17.71,22.4319505785413
2013-01-28,18.11,21.8416360896323
2013-01-29,18.77,23.9077368008137
2013-01-30,19.78,21.3989002229506
2013-01-31,20.11,28.0399382231766
2013-02-01,21.4,22.5795292007685
2013-02-02,21.25,23.7601581785865
2013-02-03,21.0,24.3504726674955
2013-02-04,20.77,25.9738375119952
2013-02-05,20.99,28.0057671748026
2013-02-06,20.92,25.0749310751139
2013-02-07,21.53,24.0979857085511
2013-02-08,22.15,24.749282619593
2013-02-09,23.4,22.1440949754253
2013-02-10,23.83,26.7031733527187
2013-02-11,23.97,25.8890522139163
2013-02-12,24.65,23.2838645697487
2013-02-13,25.15,25.5634037583954
2013-02-14,24.3,26.7031733527187
2013-02-15,27.2,28.6570640858445
2013-02-16,27.27,30.7737790467308
2013-02-17,27.39,30.2853063634493
2013-02-18,26.91,29.2203363858104
2013-02-19,26.98,30.1278002487238
2013-02-20,29.48,31.3982496568025
2013-02-21,29.79,35.7540761987867
2013-02-22,29.75,29.2203363858104
2013-02-23,30.52,29.4018291583931
2013-02-24,29.8,29.7648147035584
2013-02-25,29.87,35.3910906536213
2013-02-26,30.4,28.1313797503144
2013-02-27,31.2,36.8430328342827
2013-02-28,31.27,31.0352641116372
2013-03-01,33.36,34.3062704062833
2013-03-02,34.5,32.5692440565981
2013-03-03,34.25,33.0035006440194
2013-03-04,34.25,37.9974513993645
2013-03-05,36.4,32.5692440565981
2013-03-06,40.65,35.1747835811259
2013-03-07,42.0,33.0035006440194
2013-03-08,43.15,31.7007308817555
2013-03-09,44.0,36.9118099308112
2013-03-10,46.93,40.168734336471
2013-03-11,45.6,40.3858626301816
2013-03-12,48.2,25.6211386578572
2013-03-13,44.32,33.4377572314407
2013-03-14,47.07,44.5809016947202
2013-03-15,46.86,40.9662339897429
2013-03-16,46.9,42.4121010717338
2013-03-17,47.25,48.9185029406929
2013-03-18,47.38,43.1350346127293
2013-03-19,52.12,47.472635858702
2013-03-20,59.53,45.0628573887172
2013-03-21,65.93,53.7380598806627
2013-03-22,70.25,54.2200155746597
2013-03-23,70.25,50.6053478696824
2013-03-24,64.01,72.2287385885214
2013-03-25,71.93,45.2677808665388
2013-03-26,74.1,51.9248074645592
2013-03-27,78.79,41.9392675675285
2013-03-28,88.8,59.5803880522826
2013-03-29,87.5,60.5789420419857
2013-03-30,90.05,55.2533207635694
2013-03-31,92.5,52.2576587944602
2013-04-01,93.25,72.5615899184224
2013-04-02,104.0,58.2489827326786
2013-04-03,117.34,59.2475367223816
2013-04-04,131.0,53.2562127841633
2013-04-05,133.0,54.925472865526
2013-04-06,142.1,64.0797183431136
2013-04-07,143.61,61.7911569737167
2013-04-08,163.3,64.4611452380131
2013-04-09,186.96,64.0797183431136
2013-04-10,231.05,70.1825486615054
2013-04-11,159.88,62.5540107635157
2013-04-12,124.9,65.9868528176111
2013-04-13,122.6,60.6468762890183
2013-04-14,100.0,62.1725838686162
2013-04-15,100.0,61.0283031839177
2013-04-16,68.1,69.8011217666059
2013-04-17,68.0,74.501150664243
2013-04-18,93.9,72.7166919656983
2013-04-19,111.0,55.7643343295232
2013-04-20,118.92,64.6866278222469
2013-04-21,127.5,77.6239533866963
2013-04-22,119.0,72.2705772910621
2013-04-23,127.0,70.9322332671535
2013-04-24,142.5,78.0700680613325
2013-04-25,155.07,70.9322332671535
2013-04-26,141.99,76.7317240374239
2013-04-27,137.0,70.9322332671535
2013-04-28,128.5,74.501150664243
2013-04-29,134.44,80.7467561091496
2013-04-30,144.54,74.6333901791775
2013-05-01,139.0,70.6262282903626
2013-05-02,117.0,72.1289139986682
2013-05-03,103.3,73.6315997069738
2013-05-04,96.8,77.1378663596868
2013-05-05,113.1,77.1378663596868
2013-05-06,115.98,81.6459234846036
2013-05-07,112.3,88.1575615539278
2013-05-08,111.7,81.6459234846036
2013-05-09,113.35,83.1486091929092
2013-05-10,112.69,83.649504429011
2013-05-11,117.2,87.656666317826
2013-05-12,115.68,89.1593520261315
2013-05-13,115.1,100.10188526766
2013-05-14,117.99,81.7498729685886
2013-05-15,112.0,81.7498729685886
2013-05-16,114.22,80.637629798948
2013-05-17,117.41,89.5355751560733
2013-05-18,123.32,81.7498729685886
2013-05-19,123.3,85.6427240623309
2013-05-20,121.99,76.7447787052057
2013-05-21,122.02,82.8621161382293
2013-05-22,122.7,92.3161830801749
2013-05-23,123.0,89.5355751560733
2013-05-24,126.7,90.0916967408936
2013-05-25,133.49,103.913692158211
2013-05-26,131.99,97.2680490550696
2013-05-27,133.5,103.913692158211
2013-05-28,129.76,97.8721984280825
2013-05-29,129.0,101.49709466616
2013-05-30,132.3,102.101244039172
2013-05-31,128.88,112.371783380391
2013-06-01,129.02,119.621575856545
2013-06-02,129.3,123.246472094622
2013-06-03,122.42,126.267218959687
2013-06-04,122.03,126.871368332699
2013-06-05,121.42,156.703562082192
2013-06-06,121.9,138.085317082328
2013-06-07,118.97,124.897393540757
2013-06-08,111.5,130.327714999051
2013-06-09,107.99,129.551954790723
2013-06-10,100.2,139.636837498983
2013-06-11,106.1,136.533796665672
2013-06-12,109.0,155.152041665537
2013-06-13,108.1,149.721720207243
2013-06-14,103.9,133.430755832362
2013-06-15,99.98,136.533796665672
2013-06-16,99.69,145.067158957277
2013-06-17,99.9,148.049400446238
2013-06-18,101.95,140.358522500979
2013-06-19,107.39,120.169967894673
2013-06-20,107.68,140.358522500979
2013-06-21,111.12,166.315235566228
2013-06-22,109.87,165.353875823071
2013-06-23,108.35,169.1993147957
2013-06-24,107.98,137.474443271506
2013-06-25,102.98,142.281241987293
2013-06-26,103.89,181.696991456746
2013-06-27,104.0,159.585717364126
2013-06-28,101.77,161.508436850441
2013-06-29,94.65,170.75417902577
2013-06-30,94.99,173.935933914449
2013-07-01,97.25,162.269499322626
2013-07-02,87.0,166.511839174198
2013-07-03,91.05,185.602368506272
2013-07-04,78.11,180.299443691807
2013-07-05,80.04,187.723538432058
2013-07-06,68.86,199.389973023881
2013-07-07,70.27,198.329388060988
2013-07-08,75.0,197.268803098095
2013-07-09,76.49,213.177577541489
2013-07-10,76.7,181.3600286547
2013-07-11,87.9,249.70821205767
2013-07-12,88.9,214.59299473706
2013-07-13,93.99,196.385104274522
2013-07-14,98.0,211.991867528126
2013-07-15,94.69,222.396376363862
2013-07-16,98.4,213.292431132593
2013-07-17,97.05,219.795249154928
2013-07-18,98.8,223.696939968329
2013-07-19,90.1,219.795249154928
2013-07-20,92.0,243.205394035335
2013-07-21,89.39,253.609902871071
2013-07-22,90.76,279.682550204425
2013-07-23,91.99,225.29983210912
2013-07-24,95.56,239.283959619341
2013-07-25,94.51,212.869496544479
2013-07-26,97.0,276.574966313265
2013-07-27,96.02,256.375671020723
2013-07-28,94.12,275.021174367684
2013-07-29,98.7,257.929462966303
2013-07-30,101.48,287.451509932325
2013-07-31,107.8,309.204597170447
2013-08-01,106.2,287.451509932325
2013-08-02,104.62,295.220469660226
2013-08-03,104.5,332.726003144688
2013-08-04,104.95,317.855567249954
2013-08-05,105.54,356.890461473632
2013-08-06,106.72,351.314048013107
2013-08-07,106.56,327.149589684163
2013-08-08,105.99,375.478506342051
2013-08-09,103.01,386.631333263102
2013-08-10,102.8,369.902092881525
2013-08-11,103.0,397.784160184153
2013-08-12,105.0,425.66622748678
2013-08-13,106.64,484.952765580043
2013-08-14,109.35,388.972530725659
2013-08-15,99.19,421.807874228475
2013-08-16,98.08,434.436852498788
2013-08-17,98.25,472.323787309729
2013-08-18,99.71,497.581743850356
2013-08-19,99.3,449.591626423165
2013-08-20,102.85,457.169013385353
2013-08-21,104.88,520.313904736921
2013-08-22,110.43,525.365496045046
2013-08-23,109.71,543.046065623485
2013-08-24,107.65,607.932298580619
2013-08-25,109.04,467.388810199078
2013-08-26,113.28,532.757874562586
2013-08-27,111.79,562.173953526164
2013-08-28,117.72,545.831687435287
2013-08-29,117.92,647.153737198724
2013-08-30,118.5,634.079924326022
2013-08-31,124.84,702.717441907705
2013-09-01,128.52,725.596614434932
2013-09-02,130.67,768.086506271213
2013-09-03,130.09,604.663845362444
2013-09-04,129.13,751.934693043482
2013-09-05,122.27,704.398591759124
2013-09-06,122.63,821.078113093457
2013-09-07,117.61,704.398591759124
2013-09-08,119.92,643.898099215395
2013-09-09,118.18,834.042504352828
2013-09-10,120.52,803.792258080963
2013-09-11,122.02,868.614214377815
2013-09-12,126.54,898.864460649679
2013-09-13,127.07,907.507388155926
2013-09-14,127.14,933.436170674667
2013-09-15,124.05,1024.57958056223
2013-09-16,125.35,946.196443251458
2013-09-17,126.2,990.986807429042
2013-09-18,139.15,845.418123851895
2013-09-19,127.12,1091.76512682861
2013-09-20,124.18,1080.56753578421
2013-09-21,123.04,1046.97476265102
2013-09-22,123.42,1153.35187757278
2013-09-23,122.93,1237.33381040575
2013-09-24,122.65,1125.35789996179
2013-09-25,123.75,1583.13830535265
2013-09-26,123.4,1265.03107577245
2013-09-27,124.65,1302.02028851433
2013-09-28,126.7,1265.03107577245
2013-09-29,126.54,1242.83754812732
2013-09-30,127.01,1213.24617793381
2013-10-01,126.25,1449.97713948187
2013-10-02,127.54,1279.8267608692
2013-10-03,103.85,1538.75125006239
2013-10-04,117.57,1316.81597361108
2013-10-05,121.94,1560.94477770752
2013-10-06,121.2,1900.66283139384
2013-10-07,122.49,1439.61095645177
2013-10-08,123.8,1467.83862226455
2013-10-09,124.12,1721.88761457957
2013-10-10,125.9,1834.79827783069
2013-10-11,126.8,1665.43228295401
2013-10-12,127.41,1853.61672170588
2013-10-13,127.59,2154.71182370886
2013-10-14,132.62,2427.57925989907
2013-10-15,135.17,2333.48704052313
2013-10-16,141.02,2914.66937941069
2013-10-17,138.19,2382.30967540873
2013-10-18,143.94,2302.45571980844
2013-10-19,168.2,2914.66937941069
2013-10-20,183.18,2874.74240161054
2013-10-21,186.12,2675.10751260981
2013-10-22,179.8,3313.93915741215
2013-10-23,189.75,2808.19743861029
2013-10-24,203.7,2781.5794534102
2013-10-25,195.33,3194.15822401171
2013-10-26,186.85,3867.20191245522
2013-10-27,179.56,3439.6720527868
2013-10-28,194.06,3478.53840366575
2013-10-29,206.9,3051.00854399733
2013-10-30,216.0,3808.9023861368
2013-10-31,206.01,4061.53366684995
2013-11-01,203.54,3692.30333349996
2013-11-02,203.0,4216.99907036574
2013-11-03,204.86,3808.9023861368
2013-11-04,209.8,3886.63508789469
2013-11-05,229.95,3303.63982471049
2013-11-06,252.59,4114.54971624979
2013-11-07,265.1,3911.36207594116
2013-11-08,291.02,3377.994520131
2013-11-09,334.0,3606.58061547821
2013-11-10,330.0,4266.94044648126
2013-11-11,328.0,4952.69873252289
2013-11-12,343.61,4800.30800229142
2013-11-13,354.9,4774.90954725284
2013-11-14,393.0,4292.33890151984
2013-11-15,415.0,4139.94817128837
2013-11-16,412.03,4978.09718756147
2013-11-17,437.24,5847.42683190499
2013-11-18,475.0,4968.79792970165
2013-11-19,660.2,4696.1199945351
2013-11-20,547.0,4938.50038134981
2013-11-21,597.98,4484.03715607222
2013-11-22,716.77,5029.39302640533
2013-11-23,795.0,4908.20283299797
2013-11-24,829.99,5211.17831651637
2013-11-25,807.5,5453.55870333108
2013-11-26,814.56,4968.79792970165
2013-11-27,917.79,5029.39302640533
2013-11-28,965.0,5514.15380003476
2013-11-29,1014.1,6505.6094504138
2013-11-30,1133.95,5626.47303819572
2013-12-01,1119.2,6857.26401530103
2013-12-02,955.01,5731.96940766189
2013-12-03,1043.98,6681.43673285742
2013-12-04,1050.21,6224.28579850402
2013-12-05,1136.9,6013.29305957168
2013-12-06,1035.0,7419.91131912061
2013-12-07,800.0,6751.76764583487
2013-12-08,705.91,6294.61671148146
2013-12-09,786.6,6857.26401530103
2013-12-10,894.0,9076.02762430024
2013-12-11,978.76,7134.38987382805
2013-12-12,876.88,7495.62480414846
2013-12-13,874.72,7495.62480414846
2013-12-14,885.0,9030.87325801019
2013-12-15,850.81,8037.47719962907
2013-12-16,862.98,8714.79269397984
2013-12-17,690.0,8895.41015914004
2013-12-18,673.62,9482.4169209107
2013-12-19,522.0,9753.34311865101
2013-12-20,685.3,9121.1819905903
2013-12-21,613.87,9568.75370305012
2013-12-22,599.91,9744.8657343946
2013-12-23,614.11,9333.93766125748
2013-12-24,659.99,9744.8657343946
2013-12-25,653.0,10097.0897970836
2013-12-26,679.02,10508.0178702207
2013-12-27,747.0,10273.201828428
2013-12-28,723.98,9627.45771349828
2013-12-29,715.0,8805.60156722404
2013-12-30,728.19,11388.5780269431
2013-12-31,736.5,9920.97776573908
2014-01-01,732.0,11740.802089632
2014-01-02,749.27,10294.9115229754
2014-01-03,781.23,11493.6340975684
2014-01-04,807.39,10435.9377082216
2014-01-05,828.74,12692.3566721614
2014-01-06,904.98,12480.817394292
2014-01-07,915.69,13185.9483205232
2014-01-08,790.0,13891.0792467544
2014-01-09,823.3,12762.8697647845
2014-01-10,826.28,14243.64470987
2014-01-11,853.99,14596.2101729856
2014-01-12,895.0,13397.4875983926
2014-01-13,844.04,18058.6488747028
2014-01-14,823.0,13699.6646635677
2014-01-15,816.0,15211.9653082472
2014-01-16,841.83,17791.7722903476
2014-01-17,817.15,13610.7058021159
2014-01-18,792.0,14500.2944166333
2014-01-19,811.2,16368.4305071198
2014-01-20,841.1,16279.4716456681
2014-01-21,827.81,15300.924169699
2014-01-22,824.78,16902.1836758303
2014-01-23,819.62,15834.6773384094
2014-01-24,811.22,21375.1267539394
2014-01-25,780.02,16903.7992186766
2014-01-26,805.0,17449.0830644403
2014-01-27,814.21,17558.1398335931
2014-01-28,747.57,18103.4236793568
2014-01-29,785.6,17230.9695261348
2014-01-30,794.0,17449.0830644403
2014-01-31,800.0,20066.4455241064
2014-02-01,803.0,21484.1835230922
2014-02-02,817.08,19412.1049091899
2014-02-03,814.34,21157.0132156339
2014-02-04,808.5,18430.5939868151
2014-02-05,802.99,22283.1334910963
2014-02-06,781.0,21761.8906024157
2014-02-07,763.97,21501.2691580754
2014-02-08,710.01,22804.3763797769
2014-02-09,680.8,19676.9190476932
2014-02-10,687.37,19937.5404920335
2014-02-11,688.68,21761.8906024157
2014-02-12,675.1,21761.8906024157
2014-02-13,652.91,23455.9299906277
2014-02-14,610.0,24889.3479344994
2014-02-15,670.29,23455.9299906277
2014-02-16,655.71,25149.9693788397
2014-02-17,623.88,25824.9397709724
2014-02-18,629.96,25980.5116973035
2014-02-19,629.59,29714.2379292513
2014-02-20,624.85,26602.7994026282
2014-02-21,563.0,26136.0836236347
2014-02-22,579.5,25513.79591831
2014-02-23,612.48,28314.0905922709
2014-02-24,611.05,28314.0905922709
2014-02-25,542.68,26447.227476297
2014-02-26,559.52,28158.5186659398
2014-02-27,585.21,28314.0905922709
2014-02-28,583.05,35659.9638677987
2014-03-01,553.0,28072.7375129479
2014-03-02,567.48,28262.4181718192
2014-03-03,561.0,26934.6535597203
2014-03-04,681.96,26365.6115831065
2014-03-05,673.28,30538.5860782745
2014-03-06,670.7,30728.2667371457
2014-03-07,669.0,31676.6700315021
2014-03-08,631.99,33194.1153024722
2014-03-09,622.38,31107.6280548883
2014-03-10,639.9,31297.3087137595
2014-03-11,629.33,31866.3506903734
2014-03-12,632.1,31866.3506903734
2014-03-13,634.95,35706.2319140563
2014-03-14,641.01,29367.8475506144
2014-03-15,630.42,36973.9087867447
2014-03-16,637.24,33382.1576474609
2014-03-17,634.99,37607.7472230889
2014-03-18,624.71,30635.5244233027
2014-03-19,615.49,32748.3192111167
2014-03-20,611.2,35283.6729564935
2014-03-21,585.6,38241.5856594331
2014-03-22,572.89,37185.1882655261
2014-03-23,563.01,43312.2931501866
2014-03-24,559.54,42044.6162774982
2014-03-25,585.58,37582.7508729924
2014-03-26,585.79,39324.9976022039
2014-03-27,578.5,41565.0291111902
2014-03-28,474.2,45547.3073493881
2014-03-29,499.6,42560.5986707397
2014-03-30,490.0,37084.9660932176
2014-03-31,458.66,41813.9215010776
2014-04-01,457.49,44551.7377898386
2014-04-02,479.0,46045.0921291628
2014-04-03,439.12,51769.6170965723
2014-04-04,448.72,50027.3703673607
2014-04-05,452.0,54454.168877057
2014-04-06,463.0,43198.2792209055
2014-04-07,458.0,44415.1321567057
2014-04-08,449.99,47457.2644962061
2014-04-09,453.0,44110.9189227557
2014-04-10,441.93,53237.3159412568
2014-04-11,369.0,45327.7718585558
2014-04-12,423.4,48674.1174320062
2014-04-13,423.37,60538.4335560578
2014-04-14,417.58,55366.8085789071
2014-04-15,459.64,59321.5806202576
2014-04-16,523.0,45327.7718585558
2014-04-17,526.29,60364.1060676353
2014-04-18,498.2,54119.5433709834
2014-04-19,482.11,56547.9844196814
2014-04-20,503.8,58976.4254683793
2014-04-21,501.54,61404.8665170773
2014-04-22,498.38,53425.7030713554
2014-04-23,488.52,60711.0262174494
2014-04-24,491.99,50997.2620226574
2014-04-25,502.15,56894.9045694954
2014-04-26,463.13,61751.7866668913
2014-04-27,461.48,57935.6650189374
2014-04-28,438.8,57588.7448691234
2014-04-29,442.44,54813.3836706114
2014-04-30,448.0,58067.9246280705
2014-05-01,452.03,66817.8858733963
2014-05-02,460.97,67613.3368956986
2014-05-03,454.9,57272.4736057682
2014-05-04,440.0,60454.2776949776
2014-05-05,436.75,49715.688893896
2014-05-06,433.0,73976.9450741173
2014-05-07,428.01,64829.2583176404
2014-05-08,440.88,62045.1797395822
2014-05-09,437.61,66022.4348510939
2014-05-10,449.0,70397.4154737568
2014-05-11,457.0,66022.4348510939
2014-05-12,437.81,69096.5967636062
2014-05-13,442.45,74817.9710179175
2014-05-14,439.12,66015.8567805155
2014-05-15,444.65,73057.5481704371
2014-05-16,446.53,80099.2395603588
2014-05-17,449.12,80539.3452722289
2014-05-18,448.66,67776.2796279959
2014-05-19,446.89,77898.7110010083
2014-05-20,448.02,78778.9224247485
2014-05-21,488.12,78338.8167128784
2014-05-22,493.97,73497.6538823072
2014-05-23,528.32,69536.7024754763
2014-05-24,521.1,87319.120099013
2014-05-25,527.91,78483.2567556605
2014-05-26,569.93,87838.876766269
2014-05-27,584.88,67048.6100760278
2014-05-28,572.7,91996.9301043173
2014-05-29,581.0,68088.1234105399
2014-05-30,569.01,84720.3367627328
2014-05-31,621.3,79003.0134229165
2014-06-01,626.5,93036.4434388293
2014-06-02,630.71,93036.4434388293
2014-06-03,662.0,97714.2534441336
2014-06-04,670.14,95115.4701078534
2014-06-05,642.86,75364.7167521243
2014-06-06,661.48,86494.3621241971
2014-06-07,649.0,89416.4689527173
2014-06-08,657.12,87663.2048556052
2014-06-09,657.11,79481.3057357487
2014-06-10,648.81,103442.581729614
2014-06-11,648.55,85325.5193927891
2014-06-12,624.97,90585.3116841254
2014-06-13,574.85,98182.7894382778
2014-06-14,591.55,102858.16036391
2014-06-15,572.28,108702.37402095
2014-06-16,592.89,118637.537237919
2014-06-17,586.0,104027.003095318
2014-06-18,608.0,113768.842858603
2014-06-19,608.0,101053.501597935
2014-06-20,595.15,123807.270169656
2014-06-21,593.48,126484.18411927
2014-06-22,590.96,129161.098068884
2014-06-23,598.76,105738.10100976
2014-06-24,588.25,132507.240505902
2014-06-25,574.98,124476.498657059
2014-06-26,560.76,114438.071346006
2014-06-27,577.34,125145.727144463
2014-06-28,599.0,125145.727144463
2014-06-29,590.0,145472.743415772
2014-06-30,599.99,104506.281189491
2014-07-01,638.99,115374.934433198
2014-07-02,639.25,116210.984682714
2014-07-03,650.49,111194.683185619
2014-07-04,645.35,133768.039922549
2014-07-05,626.16,127079.637926421
2014-07-06,631.0,124571.487177873
2014-07-07,633.74,116210.984682714
2014-07-08,624.35,135440.140421581
2014-07-09,624.97,132931.989673033
2014-07-10,621.95,128751.738425453
2014-07-11,616.8,125407.537427389
2014-07-12,634.0,137948.291170128
2014-07-13,636.18,132716.120673498
2014-07-14,630.43,124959.983751021
2014-07-15,621.21,118927.432811316
2014-07-16,624.07,142195.843578748
2014-07-17,617.41,147366.601527066
2014-07-18,625.8,137025.08563043
2014-07-19,631.85,148228.394518452
2014-07-20,630.0,146504.80853568
2014-07-21,627.0,128407.155716566
2014-07-22,622.23,123236.397768248
2014-07-23,620.0,125821.776742407
2014-07-24,620.43,128407.155716566
2014-07-25,603.96,135301.499647657
2014-07-26,602.9,130395.098646876
2014-07-27,595.9,149954.363443907
2014-07-28,593.68,126669.524399822
2014-07-29,589.94,138777.640702747
2014-07-30,585.5,162993.873308595
2014-07-31,563.35,143434.608511564
2014-08-01,582.04,142503.2149498
2014-08-02,595.76,157405.511938015
2014-08-03,589.59,141571.821388037
2014-08-04,583.81,125738.130838059
2014-08-05,588.5,122943.950152769
2014-08-06,581.96,142503.2149498
2014-08-07,582.73,146228.789196854
2014-08-08,585.02,157903.329123918
2014-08-09,588.98,169672.521356757
2014-08-10,589.6,175557.117473176
2014-08-11,590.74,178499.415531385
2014-08-12,574.01,177518.649511982
2014-08-13,569.01,153980.265046305
2014-08-14,549.98,166730.223298547
2014-08-15,504.51,159864.861162724
2014-08-16,500.39,167710.98931795
2014-08-17,523.88,161826.393201531
2014-08-18,498.17,171634.053395563
2014-08-19,474.95,202037.799997063
2014-08-20,490.0,187281.346343637
2014-08-21,518.82,199134.596112222
2014-08-22,521.12,190837.321274213
2014-08-23,515.69,186096.021366779
2014-08-24,495.27,194393.296204788
2014-08-25,508.03,158833.546899034
2014-08-26,501.55,196763.946158505
2014-08-27,513.92,190837.321274213
2014-08-28,511.77,214543.820811382
2014-08-29,506.61,196763.946158505
2014-08-30,509.3,203875.896019656
2014-08-31,501.0,231138.3704874
2014-09-01,478.87,204522.695658425
2014-09-02,476.36,194978.303194365
2014-09-03,473.53,216794.05739793
2014-09-04,474.5,227701.934499713
2014-09-05,488.87,203159.211020702
2014-09-06,485.91,229065.419137436
2014-09-07,479.59,223611.480586544
2014-09-08,476.53,208613.149571593
2014-09-09,467.85,179979.972179414
2014-09-10,473.35,212703.603484762
2014-09-11,477.74,220884.511311099
2014-09-12,477.73,219521.026673376
2014-09-13,474.62,241336.780876941
